Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,NumPrimaryHealthCenters_HMIS,NumCommunityHealthCenters_HMIS,NumSubDistrictHospitals_HMIS,NumDistrictHospitals_HMIS,TotalPublicHealthFacilities_HMIS,NumPublicBeds_HMIS,NumRuralHospitals_NHP18,NumRuralBeds_NHP18,NumUrbanHospitals_NHP18,NumUrbanBeds_NHP18,Population,Rural population,Urban population,Area,Density,Gender Ratio
226,19-03-2020,6:00 PM,Uttar Pradesh,18,1,9,0,19,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
227,19-03-2020,6:00 PM,Uttarakhand,1,0,0,0,1,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
228,19-03-2020,6:00 PM,West Bengal,1,0,0,0,1,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
229,20-03-2020,6:00 PM,Andhra Pradesh,3,0,0,0,3,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
230,20-03-2020,6:00 PM,Chhattisgarh,1,0,0,0,1,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
231,20-03-2020,6:00 PM,Delhi,16,1,5,1,17,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
232,20-03-2020,6:00 PM,Gujarat,5,0,0,0,5,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
233,20-03-2020,6:00 PM,Haryana,3,14,0,0,17,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
234,20-03-2020,6:00 PM,Karnataka,15,0,1,1,15,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
235,20-03-2020,6:00 PM,Kerala,26,2,3,0,28,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
236,20-03-2020,6:00 PM,Maharashtra,49,3,0,1,52,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
237,20-03-2020,6:00 PM,Odisha,2,0,0,0,2,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
238,20-03-2020,6:00 PM,Puducherry,1,0,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
239,20-03-2020,6:00 PM,Punjab,2,0,0,1,2,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
240,20-03-2020,6:00 PM,Rajasthan,15,2,3,0,17,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
241,20-03-2020,6:00 PM,Tamil Nadu,3,0,1,0,3,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
242,20-03-2020,6:00 PM,Telengana,8,9,1,0,17,,,,,,,,,,,,,,,,
243,20-03-2020,6:00 PM,Chandigarh,1,0,0,0,1,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
244,20-03-2020,6:00 PM,Jammu and Kashmir,4,0,0,0,4,,,,,,,,,,,,,,,,
245,20-03-2020,6:00 PM,Ladakh,10,0,0,0,10,,,,,,,,,,,,,,,,
246,20-03-2020,6:00 PM,Uttar Pradesh,22,1,9,0,23,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
247,20-03-2020,6:00 PM,Uttarakhand,3,0,0,0,3,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
248,20-03-2020,6:00 PM,West Bengal,2,0,0,0,2,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
249,21-03-2020,6:00 PM,Andhra Pradesh,3,0,0,0,3,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
250,21-03-2020,6:00 PM,Chhattisgarh,1,0,0,0,1,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
251,21-03-2020,6:00 PM,Delhi,25,1,5,1,26,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
252,21-03-2020,6:00 PM,Gujarat,7,0,0,0,7,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
253,21-03-2020,6:00 PM,Haryana,3,14,0,0,17,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
254,21-03-2020,6:00 PM,Himachal Pradesh,2,0,0,0,2,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
255,21-03-2020,6:00 PM,Karnataka,15,0,1,1,15,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
256,21-03-2020,6:00 PM,Kerala,33,7,3,0,40,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
257,21-03-2020,6:00 PM,Madhya Pradesh,4,0,0,0,4,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
258,21-03-2020,6:00 PM,Maharashtra,60,3,0,1,63,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
259,21-03-2020,6:00 PM,Odisha,2,0,0,0,2,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
260,21-03-2020,6:00 PM,Puducherry,1,0,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
261,21-03-2020,6:00 PM,Punjab,13,0,0,1,13,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
262,21-03-2020,6:00 PM,Rajasthan,15,2,3,0,17,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
263,21-03-2020,6:00 PM,Tamil Nadu,3,0,1,0,3,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
264,21-03-2020,6:00 PM,Telengana,10,11,1,0,21,788.0,82.0,47.0,15.0,932.0,17358.0,802.0,7668.0,61.0,13315.0,,,,,,
265,21-03-2020,6:00 PM,Chandigarh,1,0,0,0,1,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
266,21-03-2020,6:00 PM,Jammu and Kashmir,4,0,0,0,4,,,,,,,,,,,,,,,,
267,21-03-2020,6:00 PM,Ladakh,13,0,0,0,13,,,,,,,,,,,,,,,,
268,21-03-2020,6:00 PM,Uttar Pradesh,23,1,9,0,24,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
269,21-03-2020,6:00 PM,Uttarakhand,3,0,0,0,3,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
270,21-03-2020,6:00 PM,West Bengal,3,0,0,0,3,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
271,22-03-2020,6:00 PM,Andhra Pradesh,5,0,0,0,5,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
272,22-03-2020,6:00 PM,Bihar,2,0,0,1,2,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
273,22-03-2020,6:00 PM,Chhattisgarh,1,0,0,0,1,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
274,22-03-2020,6:00 PM,Delhi,28,1,5,1,29,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
275,22-03-2020,6:00 PM,Gujarat,18,0,0,1,18,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
276,22-03-2020,6:00 PM,Haryana,7,14,0,0,21,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
277,22-03-2020,6:00 PM,Himachal Pradesh,2,0,0,0,2,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
278,22-03-2020,6:00 PM,Karnataka,26,0,2,1,26,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
279,22-03-2020,6:00 PM,Kerala,45,7,3,0,52,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
280,22-03-2020,6:00 PM,Madhya Pradesh,4,0,0,0,4,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
281,22-03-2020,6:00 PM,Maharashtra,64,3,0,2,67,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
282,22-03-2020,6:00 PM,Odisha,2,0,0,0,2,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
283,22-03-2020,6:00 PM,Puducherry,1,0,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
284,22-03-2020,6:00 PM,Punjab,21,0,0,1,21,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
285,22-03-2020,6:00 PM,Rajasthan,22,2,3,0,24,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
286,22-03-2020,6:00 PM,Tamil Nadu,5,2,1,0,7,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
287,22-03-2020,6:00 PM,Telengana,11,11,1,0,22,,,,,,,,,,,,,,,,
288,22-03-2020,6:00 PM,Chandigarh,5,0,0,0,5,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
289,22-03-2020,6:00 PM,Jammu and Kashmir,4,0,0,0,4,,,,,,,,,,,,,,,,
290,22-03-2020,6:00 PM,Ladakh,13,0,0,0,13,,,,,,,,,,,,,,,,
291,22-03-2020,6:00 PM,Uttar Pradesh,26,1,9,0,27,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
292,22-03-2020,6:00 PM,Uttarakhand,3,0,0,0,3,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
293,22-03-2020,6:00 PM,West Bengal,4,0,0,0,4,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
294,23-03-2020,6:00 PM,Andhra Pradesh,7,0,0,0,7,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
295,23-03-2020,6:00 PM,Bihar,2,0,0,1,2,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
296,23-03-2020,6:00 PM,Chhattisgarh,1,0,0,0,1,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
297,23-03-2020,6:00 PM,Delhi,28,1,5,1,29,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
298,23-03-2020,6:00 PM,Gujarat,29,0,0,1,29,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
299,23-03-2020,6:00 PM,Haryana,12,14,0,0,26,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
300,23-03-2020,6:00 PM,Himachal Pradesh,2,0,0,0,2,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
301,23-03-2020,6:00 PM,Karnataka,33,0,2,1,33,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
302,23-03-2020,6:00 PM,Kerala,60,7,3,0,67,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
303,23-03-2020,6:00 PM,Madhya Pradesh,6,0,0,0,6,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
304,23-03-2020,6:00 PM,Maharashtra,71,3,0,2,74,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
305,23-03-2020,6:00 PM,Odisha,2,0,0,0,2,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
306,23-03-2020,6:00 PM,Puducherry,1,0,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
307,23-03-2020,6:00 PM,Punjab,21,0,0,1,21,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
308,23-03-2020,6:00 PM,Rajasthan,26,2,3,0,28,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
309,23-03-2020,6:00 PM,Tamil Nadu,7,2,1,0,9,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
310,23-03-2020,6:00 PM,Telengana,22,10,1,0,32,,,,,,,,,,,,,,,,
311,23-03-2020,6:00 PM,Chandigarh,6,0,0,0,6,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
312,23-03-2020,6:00 PM,Jammu and Kashmir,4,0,0,0,4,,,,,,,,,,,,,,,,
313,23-03-2020,6:00 PM,Ladakh,13,0,0,0,13,,,,,,,,,,,,,,,,
314,23-03-2020,6:00 PM,Uttar Pradesh,30,1,9,0,31,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
315,23-03-2020,6:00 PM,Uttarakhand,3,0,0,0,3,275.0,69.0,19.0,20.0,383.0,6660.0,410.0,3284.0,50.0,5228.0,10086292.0,7036954.0,3049338.0,"53,483 km2 (20,650 sq mi)",189/km2 (490/sq mi),963.0
316,23-03-2020,6:00 PM,West Bengal,7,0,0,0,7,1374.0,406.0,70.0,55.0,1905.0,51163.0,1272.0,19684.0,294.0,58882.0,91276115.0,62183113.0,29093002.0,"88,752 km2 (34,267 sq mi)","1,029/km2 (2,670/sq mi)",953.0
317,24-03-2020,6:00 PM,Andhra Pradesh,8,0,0,0,8,1417.0,198.0,31.0,20.0,1666.0,60799.0,193.0,6480.0,65.0,16658.0,49577103.0,34966693.0,14610410.0,"162,968 km2 (62,922 sq mi)",303/km2 (780/sq mi),993.0
318,24-03-2020,6:00 PM,Bihar,3,0,0,1,3,2007.0,63.0,33.0,43.0,2146.0,17796.0,930.0,6083.0,103.0,5936.0,104099452.0,92341436.0,11758016.0,"94,163 km2 (36,357 sq mi)","1,102/km2 (2,850/sq mi)",918.0
319,24-03-2020,6:00 PM,Chhattisgarh,1,0,0,0,1,813.0,166.0,12.0,32.0,1023.0,14354.0,169.0,5070.0,45.0,4342.0,25545198.0,19607961.0,5937237.0,"135,191 km2 (52,198 sq mi)",189/km2 (490/sq mi),991.0
320,24-03-2020,6:00 PM,Delhi,29,1,6,1,30,534.0,25.0,9.0,47.0,615.0,20572.0,0.0,0.0,109.0,24383.0,16787941.0,419042.0,16368899.0,"1,484 km2 (573 sq mi)","11,297/km2 (29,260/sq mi)",868.0
321,24-03-2020,6:00 PM,Gujarat,32,1,0,1,33,1770.0,385.0,44.0,37.0,2236.0,41129.0,364.0,11715.0,122.0,20565.0,60439692.0,34694609.0,25745083.0,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919.0
322,24-03-2020,6:00 PM,Haryana,14,14,11,0,28,500.0,131.0,24.0,28.0,683.0,13841.0,609.0,6690.0,59.0,4550.0,25351462.0,16509359.0,8842103.0,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879.0
323,24-03-2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,516.0,79.0,61.0,15.0,671.0,8706.0,705.0,5665.0,96.0,6734.0,6864602.0,6176050.0,688552.0,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972.0
324,24-03-2020,6:00 PM,Karnataka,37,0,3,1,37,2547.0,207.0,147.0,42.0,2943.0,56333.0,2471.0,21072.0,374.0,49093.0,61095297.0,37469335.0,23625962.0,"191,791 km2 (74,051 sq mi)",319/km2 (830/sq mi),973.0
325,24-03-2020,6:00 PM,Kerala,87,8,4,0,95,933.0,229.0,82.0,53.0,1297.0,39511.0,981.0,16865.0,299.0,21139.0,33406061.0,17471135.0,15934926.0,"38,863 km2 (15,005 sq mi)","859/km2 (2,220/sq mi)",1084.0
326,24-03-2020,6:00 PM,Madhya Pradesh,7,0,0,0,7,1420.0,324.0,72.0,51.0,1867.0,38140.0,334.0,10020.0,117.0,18819.0,72626809.0,52557404.0,20069405.0,"308,245 km2 (119,014 sq mi)",236/km2 (610/sq mi),931.0
327,24-03-2020,6:00 PM,Maharashtra,86,3,0,2,89,2638.0,430.0,101.0,70.0,3239.0,68998.0,273.0,12398.0,438.0,39048.0,112374333.0,61556074.0,50818259.0,"307,713 km2 (118,809 sq mi)",365/km2 (950/sq mi),929.0
328,24-03-2020,6:00 PM,Manipur,1,0,0,0,1,87.0,17.0,1.0,9.0,114.0,2562.0,23.0,730.0,7.0,697.0,2570390.0,1793875.0,776515.0,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992.0
329,24-03-2020,6:00 PM,Odisha,2,0,0,0,2,1360.0,377.0,27.0,35.0,1799.0,16497.0,1655.0,6339.0,149.0,12180.0,41974218.0,34970562.0,7003656.0,"155,707 km2 (60,119 sq mi)",269/km2 (700/sq mi),979.0
330,24-03-2020,6:00 PM,Puducherry,1,0,0,0,1,40.0,4.0,5.0,4.0,53.0,4462.0,3.0,96.0,11.0,3473.0,1247953.0,395200.0,852753.0,479 km2 (185 sq mi),"2,598/km2 (6,730/sq mi)",1037.0
331,24-03-2020,6:00 PM,Punjab,29,0,0,1,29,521.0,146.0,47.0,28.0,742.0,13527.0,510.0,5805.0,172.0,12128.0,27743338.0,17344192.0,10399146.0,"50,362 km2 (19,445 sq mi)","550/km2 (1,400/sq mi)",895.0
332,24-03-2020,6:00 PM,Rajasthan,30,2,3,0,32,2463.0,579.0,64.0,33.0,3139.0,51844.0,602.0,21088.0,150.0,10760.0,68548437.0,51500352.0,17048085.0,"342,239 km2 (132,139 sq mi)",201/km2 (520/sq mi),928.0
333,24-03-2020,6:00 PM,Tamil Nadu,13,2,1,0,15,1854.0,385.0,310.0,32.0,2581.0,72616.0,692.0,40179.0,525.0,37353.0,72147030.0,37229590.0,34917440.0,"130,058 km2 (50,216 sq mi)","555/km2 (1,440/sq mi)",996.0
334,24-03-2020,6:00 PM,Telengana,25,10,1,0,35,,,,,,,,,,,,,,,,
335,24-03-2020,6:00 PM,Chandigarh,7,0,0,0,7,40.0,2.0,1.0,4.0,47.0,3756.0,0.0,0.0,4.0,778.0,1055450.0,28991.0,1026459.0,114 km2 (44 sq mi),"9,252/km2 (23,960/sq mi)",818.0
336,24-03-2020,6:00 PM,Jammu and Kashmir,4,0,0,0,4,,,,,,,,,,,,,,,,
337,24-03-2020,6:00 PM,Ladakh,13,0,0,0,13,,,,,,,,,,,,,,,,
338,24-03-2020,6:00 PM,Uttar Pradesh,32,1,11,0,33,3277.0,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0
